query_group,query,video_id,channel_id,channel_name,title,views,published_text,age_days,duration_seconds,url
everyday_history,first apartment buildings America history,kmN2JfKU76U,UCtsJ0vFc1ys3yQTmiYMTpdg,It's Evolution Babe,The Evolution of Houses: From Dark Caves to Mars Habitats,105,2 months ago,60,465,https://www.youtube.com/watch?v=kmN2JfKU76U
everyday_history,first apartment buildings America history,bkhuW8CuuBI,UCcPHOTgJx_8RhAoG0JEZerg,Moment Atlas,How New York Learned to Build the Sky | 400 Years of Architecture,6,10 days ago,10,368,https://www.youtube.com/watch?v=bkhuW8CuuBI
everyday_history,first apartment buildings America history,aI0nrX04iTo,UCOx0bIbw8m1-VNG3duys98A,Julian News Report,Mamdani STUNNED As Builders Suddenly STOPPED Building Apartments - In The Middle Of A Housing Crisis,53682,2 days ago,2,614,https://www.youtube.com/watch?v=aI0nrX04iTo
everyday_history,first apartment buildings America history,9u_lWUlbEck,UCufvVan2COV7M3FX5dPdlHA,Old Money Dynasty,The Gilded Age Apartments That Redefined Elite Living | Documentary,664861,8 months ago,240,4971,https://www.youtube.com/watch?v=9u_lWUlbEck
everyday_history,first apartment buildings America history,rd_Jcmm7U10,UCNjJ5xqyEu_1QwjEU0cwwWw,LivingGhosts,The Dakota: How One Building Changed New York Forever,1538,9 months ago,270,698,https://www.youtube.com/watch?v=rd_Jcmm7U10
everyday_history,first apartment buildings America history,TJc3CYFG72k,UCiW5F4pc0Nw0h9KN7anc48g,History US,The Housing Experiment That Ended in Disaster,38,1 month ago,30,3164,https://www.youtube.com/watch?v=TJc3CYFG72k
everyday_history,first apartment buildings America history,01RPWlufgY4,UCsCrcqAOc-jItlacAjxI1sQ,Dynasty's Fall,The Lost Gilded Age Apartments Built for America’s Elite: The Dakota,215,7 months ago,210,1499,https://www.youtube.com/watch?v=01RPWlufgY4
everyday_history,first apartment buildings America history,oRFjqgsak_Q,UC1Q9fgDYwmgrDC9vzJ1CxyQ,Dark Omniverse,Inside Apartment 4B: The Dakota's Darkest Architectural Mystery #usstory,10,1 month ago,30,156,https://www.youtube.com/watch?v=oRFjqgsak_Q
everyday_history,first apartment buildings America history,MfIBP20oOCE,UCNjJ5xqyEu_1QwjEU0cwwWw,LivingGhosts,The Flatiron: New York's First HATED Skyscraper | Early NYC Skyscraper History,1224,8 months ago,240,639,https://www.youtube.com/watch?v=MfIBP20oOCE
everyday_history,first apartment buildings America history,oaMTafC8XDo,UCkNaeCUE1y0w0ePjqdeTStw,DesignThatWorks,WE LOST HOME? | The Evolution of Home From Caves to Skyscrapers,6,2 months ago,60,1111,https://www.youtube.com/watch?v=oaMTafC8XDo
everyday_history,first apartment buildings America history,wjfAri-lY3k,UCLJg4eEYgFhor3z3EJiyBVA,Placecloud,The first Peabody Housing Estate,6,12 days ago,12,269,https://www.youtube.com/watch?v=wjfAri-lY3k
everyday_history,first apartment buildings America history,r7ciYm6FVpQ,UC7iWkZfs0bcCDtP1XJYM3xQ,Secrets of Great Places,Inside The Dakota: The Sewing-Machine Fortune That Changed Elite New York ► NO ADS,701,6 months ago,180,1713,https://www.youtube.com/watch?v=r7ciYm6FVpQ
everyday_history,first apartment buildings America history,Ijkx3uyvAxA,UC1VcMsuZPZhriH5IYwPL7mg,Teen Credit Starter,How Can Teens Rent Their First Apartment With No Rental History? - Teen Credit Starter,5,9 months ago,270,195,https://www.youtube.com/watch?v=Ijkx3uyvAxA
everyday_history,colonial medicine ordinary life documentary,DyTNg6fDpLM,UCSW07XC6CkoGZrt9jhVJeZg,The History Lantern,The Quiet Life of a Medieval Physician,0,2 weeks ago,14,3938,https://www.youtube.com/watch?v=DyTNg6fDpLM
everyday_history,colonial medicine ordinary life documentary,1mGrCirkgeg,UCDxgoNKEIUaIlsX5oMPfczw,The Dreamorian,What Daily Life Was REALLY Like in America 250 Years Ago,15,1 month ago,30,641,https://www.youtube.com/watch?v=1mGrCirkgeg
everyday_history,colonial medicine ordinary life documentary,46rcBZF6gpU,UC-eM1m-VYCLjIjdqkjH7d4Q,History Uncovered,America in the 1700s: The Brutal Reality of Daily Life,2659,5 months ago,150,950,https://www.youtube.com/watch?v=46rcBZF6gpU
everyday_history,colonial medicine ordinary life documentary,AurDVKcI3HE,UC24HyAWXxGDILc64o2spmXA,True Relics,Life Began at 4AM: The Brutal Truth of 1790 America,35,3 weeks ago,21,1260,https://www.youtube.com/watch?v=AurDVKcI3HE
everyday_history,colonial medicine ordinary life documentary,iw9LK_WK9PM,UCMHYGplRnO9aEb7sDv7neyg,Stories of the Old World,1700: No Toilets and No Sanitation — The Harsh Life in Colonial America,107918,4 months ago,120,1193,https://www.youtube.com/watch?v=iw9LK_WK9PM
everyday_history,colonial medicine ordinary life documentary,aLWL84U8f0c,UCzxTHgMG8nnkNobBSBGHu5Q,The Quiet Historian,A Day in 1752: What Life Was Really Like in Colonial America,0,1 day ago,1,1134,https://www.youtube.com/watch?v=aLWL84U8f0c
everyday_history,colonial medicine ordinary life documentary,ReBNTw4Sr4w,UC9fZBEfX5EfXMAfOhTPzaVA,Boring History,What Everyday Life Was REALLY Like in 1700s New York City | Relaxing History,3238,7 months ago,210,10000,https://www.youtube.com/watch?v=ReBNTw4Sr4w
everyday_history,colonial medicine ordinary life documentary,BrOHyN2zrNQ,UCbX5m0goJUR2aWhPmCm7W0Q,Eagle Eye History,Can You Survive 24 Hours in a Colonial Town Without Getting SICK?,91,11 months ago,330,971,https://www.youtube.com/watch?v=BrOHyN2zrNQ
everyday_history,colonial medicine ordinary life documentary,aP7TpQNPta4,UCkBmzI7ReQx3fqQlRxev-oA,History Daily Life,The Brutal Truth of 1700s Williamsburg Paradise or Hell,68,4 months ago,120,748,https://www.youtube.com/watch?v=aP7TpQNPta4
everyday_history,colonial medicine ordinary life documentary,hPWkk4I9gfU,UCM18C8cqfq5lo3eJveBbBhQ,Boring History for sleep,Why Most Modern People Wouldn't Survive Colonial America | Bad Time history,35,2 months ago,60,12376,https://www.youtube.com/watch?v=hPWkk4I9gfU
everyday_history,colonial medicine ordinary life documentary,Xo9WGVbtNDs,UC2HgWjXT9OjQfnB-r2_tE6w,Night Historian,What Life Was Like for a Colonial American Midwife in the 1680s | Boring History For Sleep,37,8 months ago,240,7384,https://www.youtube.com/watch?v=Xo9WGVbtNDs
everyday_history,colonial medicine ordinary life documentary,2XS7s9S6q8Q,UCq6OAftTQOuUBRdtUDq5SUA,PBS Documentaries,The Real History of Africa They Never Taught You | Full Documentary | Africa's Great Civilizations,1789376,3 months ago,90,3191,https://www.youtube.com/watch?v=2XS7s9S6q8Q
everyday_history,colonial medicine ordinary life documentary,B0727zjM5Tk,UCCN2TLqOVX8gsdkYCVCkjEA,Common Relics,The History of Soap — The Invention That Quietly Saved Millions,33,2 months ago,60,1417,https://www.youtube.com/watch?v=B0727zjM5Tk
everyday_history,colonial medicine ordinary life documentary,h7g52sU5AU0,UCtupDwSaY98jS40TWEiXt8g,HISTORY FOR YOU,A Quiet Night Inside an Ordinary 18th Century Home | History for Sleep,9,3 months ago,90,9442,https://www.youtube.com/watch?v=h7g52sU5AU0
everyday_history,colonial medicine ordinary life documentary,Uh0DLJ8PprU,UCkoKI2T_WmQNVWQFCbjFGJQ,History Reconstruction,"This Is How People Lived Inside a Southern Plantation in 1850 (Wealth, Cotton and Bondage)",142165,2 months ago,60,1041,https://www.youtube.com/watch?v=Uh0DLJ8PprU
everyday_history,colonial medicine ordinary life documentary,LQufTSS6514,UCP2W4Yt5tzMhnt9ewbxT0MQ,Beneath Australia,Inside Aradale: Australia's Largest Psychiatric Hospital,155,4 weeks ago,28,1717,https://www.youtube.com/watch?v=LQufTSS6514
everyday_history,colonial medicine ordinary life documentary,MAGVarCuiaE,UC9fZBEfX5EfXMAfOhTPzaVA,Boring History,How Did Families REALLY Live in 1700s America Without Electricity | Relaxing History to Fall Asleep,15517,6 months ago,180,9671,https://www.youtube.com/watch?v=MAGVarCuiaE
everyday_history,railway dining car history documentary,eVoznV-Jn4U,UCg8S52Gsaq_Ys3SJyKI90RA,Glory Rails,How Luxury Trains Served Five-Course Meals at 100 MPH in the 1940s,29,8 months ago,240,2673,https://www.youtube.com/watch?v=eVoznV-Jn4U
everyday_history,railway dining car history documentary,pJMYIwfIYro,UCQvC3CPKdhhfbNO3YglH7Gg,Locomotive Canada,Dining at 80 MPH Canada's Forgotten Luxury Trains,54,6 months ago,180,811,https://www.youtube.com/watch?v=pJMYIwfIYro
everyday_history,railway dining car history documentary,wjI4D3P0cPY,UCDN6oY6lRidHo0w7gS3ghRg,Retro Americana Life,25 Forgotten Railroad Dining Car Foods No One Makes Anymore,95,2 months ago,60,1650,https://www.youtube.com/watch?v=wjI4D3P0cPY
everyday_history,railway dining car history documentary,KRjcQe6Rk5g,UCpp3MGSLrylnl0qL9SPMTuA,Historical Docs,5 Star Luxury Train Was a Rusting Wreck! Now It’s Stunning! | Great Rail Restorations | Episode 3,383,4 months ago,120,2822,https://www.youtube.com/watch?v=KRjcQe6Rk5g
everyday_history,railway dining car history documentary,DpFL5Gq-RSA,UC9zlF8DsfxN1WV0sbEYl_XA,Uncovered World,"Inside the Maharajas' Express | India's $25,000 Luxury Train Journey Like You've Never Seen Before",372,1 month ago,30,587,https://www.youtube.com/watch?v=DpFL5Gq-RSA
everyday_history,railway dining car history documentary,-WWikT9KVAY,UCVUDPdj69x2W5nhUKd0ZUIw,The Amerisnooze,The Golden Age of American Passenger Trains | Boring History for Sleep,3,13 days ago,13,8233,https://www.youtube.com/watch?v=-WWikT9KVAY
everyday_history,railway dining car history documentary,8dMFm2e8mOs,UCd7sWegAv5RWxOx3eD23xqw,The Quiet Historian,Night Trains Across Old America  Relaxing History,42,4 weeks ago,28,3175,https://www.youtube.com/watch?v=8dMFm2e8mOs
everyday_history,railway dining car history documentary,ZZdQqJm3qDE,UCX87zQ7ISN-3hJ3zGFKOrIA,Betty’s British Kitchen,25 British Rail Buffet Meals Every Traveller Ate Before the Dining Cars Vanished,4108,3 weeks ago,21,1494,https://www.youtube.com/watch?v=ZZdQqJm3qDE
everyday_history,railway dining car history documentary,gEdoacWTyng,UCydBS0BgdjRcssrr--FcHaA,Revived History,The Complete Story of the Orient Express Train in 15 Minutes!,43,5 months ago,150,901,https://www.youtube.com/watch?v=gEdoacWTyng
everyday_history,railway dining car history documentary,VFNYQvSZFTo,UCWnkxYjzP8tswxwx6ZaYoFQ,Science Tech TV,Restoring a 1960s Pullman Dining Car in Just 6 Months | Great Rail Restorations | Episode 3,303,6 months ago,180,2790,https://www.youtube.com/watch?v=VFNYQvSZFTo
everyday_history,railway dining car history documentary,rwcuQqxWS10,UCNAg3GmGMXwXfw7KTcoWevQ,Riaz Hussain Hushiarpuri,#diy | #railway | انڈوپاک ریلوے داستان Old Railway Stations Before Partition | Historic Heritage |,51,10 months ago,300,218,https://www.youtube.com/watch?v=rwcuQqxWS10
everyday_history,railway dining car history documentary,6xzMwTEZ6LE,UCXP27gIOM6MeHbTYrHrEF6w,Rail Tech Info,India’s First Air-Conditioned Express: The Historic 1956 Journey Lost in Time,54533,2 months ago,60,746,https://www.youtube.com/watch?v=6xzMwTEZ6LE
everyday_history,railway dining car history documentary,tad491ZBM7k,UCI1U-9Q24wiDJHW9eZJpd5A,Tom’s Time Machine,How Black Cooks Humiliated America's Best Restaurants From a Moving Train,357,4 weeks ago,28,2229,https://www.youtube.com/watch?v=tad491ZBM7k
everyday_history,railway dining car history documentary,0NFkck9emig,UCOT6O01meK6zYs6MifqREUw,Restoration Corner,Inside Britain’s Steam Train Revival - Heritage Railways and Dining Cars,205,6 months ago,180,2599,https://www.youtube.com/watch?v=0NFkck9emig
everyday_history,railway dining car history documentary,6eRlsG5sJpA,UCxJqnH9MIQIemXNsYOHgzcQ,America In The Past,15 Luxurious Dishes Served on Early US Trains,9,9 months ago,270,616,https://www.youtube.com/watch?v=6eRlsG5sJpA
everyday_history,railway dining car history documentary,j2Ny-e-2aC8,UC_ncM564PN_496YHXxuXUfw,Hepcat Flashback,The Passenger Train (1940) - Train and rail logistics documentary (full),5,11 days ago,11,674,https://www.youtube.com/watch?v=j2Ny-e-2aC8
everyday_history,railway dining car history documentary,Dx-XHPAHTBc,UCn9c3UyZ_49XVULOr8fBDCA,Timeline Secrets - Discover Time’s Secrets,The Legendary Orient Express – The Train That Changed Europe,19,8 months ago,240,1603,https://www.youtube.com/watch?v=Dx-XHPAHTBc
everyday_history,railway dining car history documentary,GoAsIqPKaXg,UCGR393Cj39otKRtnKc46ZKQ,mern,The Monster Train That Defined Hitler’s Megalomania,94,6 months ago,180,568,https://www.youtube.com/watch?v=GoAsIqPKaXg
everyday_history,railway dining car history documentary,h_FDmg0dJNo,UCiPMPrrc1CvqKVPwzDx8e7w,James MacLarnon,The Legendary Rheingold Train | Europe's Most Famous Luxury Railway,563,2 months ago,60,234,https://www.youtube.com/watch?v=h_FDmg0dJNo
everyday_history,railway dining car history documentary,pq--ixH6u6w,UCrxcJNtPzM1ObnA3tMcMqKQ,Yestertainment,America Had the Perfect Rail System - Until One Deal Destroyed It,477,4 months ago,120,771,https://www.youtube.com/watch?v=pq--ixH6u6w
everyday_history,Ellis Island immigrant daily life documentary,Aus_BGfAeVs,UCKt_2z1qX_HrlmeVhFaIu5Q,Reborn History,Ellis Island 1892: The First Girl Through the Door — Annie Moore | AI Reconstruction,572,4 months ago,120,1492,https://www.youtube.com/watch?v=Aus_BGfAeVs
everyday_history,Ellis Island immigrant daily life documentary,2C-e8N2WwGE,UCkoKI2T_WmQNVWQFCbjFGJQ,History Reconstruction,How People Lived Inside Ellis Island the Day They Arrived in America in 1900 | AI Reconstruction,97814,1 month ago,30,1113,https://www.youtube.com/watch?v=2C-e8N2WwGE
everyday_history,Ellis Island immigrant daily life documentary,kryXIzPtaxE,UCDtPIAw6c1GImVbUTPsKDDg,A Day in the Past,"A Day in New York, 1892 — The First Immigrants Arrive at Ellis Island",89,5 months ago,150,1275,https://www.youtube.com/watch?v=kryXIzPtaxE
everyday_history,Ellis Island immigrant daily life documentary,hAJY5tvEx68,UC28oFCCrZcbo1FcI2_r2KRA,Militaria Collectors Network,"Island of Hope, Island of Tears | Ellis Island Immigration Story (Full Documentary)",544,3 months ago,90,1708,https://www.youtube.com/watch?v=hAJY5tvEx68
everyday_history,Ellis Island immigrant daily life documentary,7l0oqjh5K7Q,UCoT2AXbn4cfl7zX1G4HP4XA,Bedtime Historian,Ellis Island 1900s: What Immigrants Experienced Every Day | Sleepy Time Stories,35,5 months ago,150,10822,https://www.youtube.com/watch?v=7l0oqjh5K7Q
everyday_history,Ellis Island immigrant daily life documentary,zY6bmkWjThY,UCZNTc_sVeB0W2GM76HZIItg, ChronoVista USA,The Real Story of Ellis Island Immigrants: How Millions Entered the USA,0,8 months ago,240,401,https://www.youtube.com/watch?v=zY6bmkWjThY
everyday_history,Ellis Island immigrant daily life documentary,LIikqZU0w0E,UC99tXyh_OHorW4DafgVc3pQ,Animata Historia,The First Ellis Island Immigrants of New York (1892-1914),3003,9 months ago,270,888,https://www.youtube.com/watch?v=LIikqZU0w0E
everyday_history,Ellis Island immigrant daily life documentary,mqDuErMD08E,UClZtlpqJkZvVfubY3i7ZD2A,World History Explained,"New York City in the 1800s | Life, Immigration & Inequality in the Gilded Age",152,6 months ago,180,456,https://www.youtube.com/watch?v=mqDuErMD08E
everyday_history,Ellis Island immigrant daily life documentary,fv1NqlyvW4M,UCyCSbQ8ycQFpptUz5k6nltw,American Food History,30 SHOCKING Foods Ellis Island Immigrants ACTUALLY Ate Arriving in America With Nothing,1703,1 month ago,30,2003,https://www.youtube.com/watch?v=fv1NqlyvW4M
everyday_history,Ellis Island immigrant daily life documentary,c6itseAjKlM,UCd-KyIrUx1hgTZ8wT_bUOJg,Mahika Past,They Came for the American Dream – The Dark Reality of Ellis Island,32,8 months ago,240,1095,https://www.youtube.com/watch?v=c6itseAjKlM
everyday_history,Ellis Island immigrant daily life documentary,5wkjW-ErWfE,UCXXWSbA9u1Y0M1Gr6PPXakg,Aakhri Dhun Official,The First Night in America: Ellis Island Stories #greatdepression  #americanhistory,8,4 months ago,120,900,https://www.youtube.com/watch?v=5wkjW-ErWfE
everyday_history,Ellis Island immigrant daily life documentary,ENxVE-ue3J0,UClaomlHyLdmfYPw0-xgb2-w,To-History,ELLIS ISLAND OPENED IN 1892 – THE TRUE STORY OF AMERICA’S IMMIGRATION GATEWAY,995,7 months ago,210,8654,https://www.youtube.com/watch?v=ENxVE-ue3J0
everyday_history,Ellis Island immigrant daily life documentary,oCuQzppXGvc,UCSZclF5zcR3cgGDuL0l1ROQ,Rooms of Ruin,The Dark Story of Ellis Island - America's Forgotten Hospital,57,2 days ago,2,2726,https://www.youtube.com/watch?v=oCuQzppXGvc
everyday_history,Ellis Island immigrant daily life documentary,tkWA3kixifw,UCLE1HNE4WO2MTWHr_UGcV3A,That Time Traveler Guy ,Time Traveler Chronicles: I Arrive at Ellis Island (1907) | From Inspection to New York Streets,75,6 months ago,180,98,https://www.youtube.com/watch?v=tkWA3kixifw
everyday_history,Ellis Island immigrant daily life documentary,zyHqJhwBsaY,UCDH_KVG3KaLQiczXYL7WXJg,FactShift,Ellis Island: The Immigrant Who Survived America’s Gate,5,6 months ago,180,1275,https://www.youtube.com/watch?v=zyHqJhwBsaY
everyday_history,Ellis Island immigrant daily life documentary,SpN3bjGqE9k,UC2YRJWG-tEaMM2NP8d0NkgQ,The Past Rendered,Ellis Island 130 Years Ago: Rare AI Restored Footage,1172,3 months ago,90,801,https://www.youtube.com/watch?v=SpN3bjGqE9k
everyday_history,Ellis Island immigrant daily life documentary,9geEVj0_5YI,UCLXQvsHMGvHqyzTLwXXdIvQ,Wake Point,This Is How Immigrants Really Lived in 1870 — You Won't Believe What They Faced,20,3 weeks ago,21,765,https://www.youtube.com/watch?v=9geEVj0_5YI
everyday_history,Ellis Island immigrant daily life documentary,PmZW9cCP4Qk,UCq3jrsxfgSjgIbj8w1NtxMA,Forgotten America Archives,He Arrived With One Suitcase. He Helped Build New York.,97,2 weeks ago,14,337,https://www.youtube.com/watch?v=PmZW9cCP4Qk
everyday_history,Ellis Island immigrant daily life documentary,U3eG7Fg12cI,UC-ZJuBxc-otgYL1YujxVmPg,ForgottenFrames,Ellis Island: The Island That Judged Millions of Dreams,61,2 months ago,60,471,https://www.youtube.com/watch?v=U3eG7Fg12cI
everyday_history,public baths industrial America history,UiyBimS9IqM,UCRg8RnEMScfClC3tRfekv8w,America's Weird Jobs,What Americans Did Before Toilets | The Dirty Truth About Life Before Indoor Plumbing 🇺🇲,47,1 month ago,30,298,https://www.youtube.com/watch?v=UiyBimS9IqM
everyday_history,public baths industrial America history,EP9LQXXrEl8,UCrFVceoXrtyyCTk4nENUTBw,Allan's Abandoned America,The World's Largest Pool Nobody Could Afford: Sutro Baths Documentary | History Documentary,2628,5 months ago,150,448,https://www.youtube.com/watch?v=EP9LQXXrEl8
everyday_history,public baths industrial America history,bYXEhi9No-Y,UCmYesELO6axBrCuSpf7S9DQ,Mr. Beat,"Matt ""The Confederacy Was Based"" Walsh",633206,3 days ago,3,1399,https://www.youtube.com/watch?v=bYXEhi9No-Y
everyday_history,public baths industrial America history,7twr3yZb378,UCrpndb7tGvjDQz3n9aT_O5w,Breakdownz - The Story Behind Everything,Why Are American Bathroom Stalls Built With Gaps?,3558,2 months ago,60,330,https://www.youtube.com/watch?v=7twr3yZb378
everyday_history,public baths industrial America history,GrxJ24WN6yk,UCMDVi_Ax0p31k2lUaHImqLQ,That’s Why,The Genius Reason Europeans Pay for Bathrooms (And Americans Don't),64,6 months ago,180,581,https://www.youtube.com/watch?v=GrxJ24WN6yk
everyday_history,public baths industrial America history,STuSUN6CJa0,UCT1Rz3FRpxnLDVNkU_0PyHg,ThinkCast English,"Why Bathing Was Illegal for 1,000 Years: Bathtub History - A True Story to Improve Your English",10,5 months ago,150,1150,https://www.youtube.com/watch?v=STuSUN6CJa0
everyday_history,public baths industrial America history,8daEXnMyHgA,UCTO8DI5YPcfE1gWee3XuSEQ,Plumbing & Stuff In Oregon,376. Comfort Height 1990 American Standard Cadet,183,9 months ago,270,50,https://www.youtube.com/watch?v=8daEXnMyHgA
everyday_history,public baths industrial America history,Etbp3PB6yAU,UCqSKBti1bve9Wl3cDlAZV1Q,The Way It Was,Beyond the Myth: How People REALLY Stayed Clean Before Plumbing,34,2 weeks ago,14,406,https://www.youtube.com/watch?v=Etbp3PB6yAU
everyday_history,public baths industrial America history,aIya_3642zQ,UCJY8z_KpYvujOEFXaujE3hw,Prime Uncover,The History Of The Toilet:  No one is talking about | Prime Uncover,497,3 months ago,90,483,https://www.youtube.com/watch?v=aIya_3642zQ
everyday_history,public baths industrial America history,unLwdyO-GeQ,UCdFXuHxqg7swE4077Q9VckQ,ROOT LORE,What Did Humans Use Before Toilet Paper? | A Brutal History,105,1 month ago,30,1339,https://www.youtube.com/watch?v=unLwdyO-GeQ
everyday_history,public baths industrial America history,Gm17g5-cq0Q,UCB-FvXHwN6FDcv3zbMXeCFw,Filty Past 1.0,"Before Modern Toilet Seats, Sitting Down Could KILL You",462,3 months ago,90,849,https://www.youtube.com/watch?v=Gm17g5-cq0Q
everyday_history,public baths industrial America history,mLf3KYTkGuA,UCKZozRVHRYsYHGEyNKuhhdA,Think School,"Why War Never Ends | Politics, Profit and Power | Geopolitical case study",948357,10 months ago,300,1209,https://www.youtube.com/watch?v=mLf3KYTkGuA
everyday_history,public baths industrial America history,OVT8kzRfxPw,UCs09PpiMIq4om7L5iB-hO5g,Drift Off & Discover,The Toilet – an adult bedtime history for sleep,22,3 months ago,90,1156,https://www.youtube.com/watch?v=OVT8kzRfxPw
everyday_history,public baths industrial America history,i_gKEX_Mxe4,UCqJW5uNjTrEnqDX7e-TpFXw,The 17th Void !,409 bathroom cleaner,0,3 months ago,90,30,https://www.youtube.com/watch?v=i_gKEX_Mxe4
everyday_history,public baths industrial America history,dDiGkz47vZ4,UCWW_saM7RQmXZm_bbmJD4QQ,Origin Found,The History of Toilet Paper — The Invention Nobody Wanted to Pay For,16,7 days ago,7,795,https://www.youtube.com/watch?v=dDiGkz47vZ4
everyday_history,public baths industrial America history,ipe1cNZAvEw,UCyGAiCB8bR-pUUKJ5ynrOcw,Michigan Moments ,"The History of Mt. Clemens, Michigan: From Dry Holes to Bath City U.S.A.",397,8 months ago,240,183,https://www.youtube.com/watch?v=ipe1cNZAvEw
everyday_history,public baths industrial America history,KAN4eAE2JAo,UCb11kz4TvG18_x3b_83fy5A,Shift America,Why Americans Don't Use Bidets,24975,2 weeks ago,14,360,https://www.youtube.com/watch?v=KAN4eAE2JAo
everyday_history,public baths industrial America history,R0inNd8yOE4,UCGNsw-kKeaQ0m2F3pagcNlg,Behind The America,Why Americans Refuse to Wash Their Bums (But the Rest of the World Does),122,2 months ago,60,457,https://www.youtube.com/watch?v=R0inNd8yOE4
everyday_history,public baths industrial America history,3aGO3c5c8D8,UCXaj2W90HqckG7fQa9s76sA,Drawn To Know,How Did Ancient Humans Survive Without Toilet Paper,59,2 months ago,60,580,https://www.youtube.com/watch?v=3aGO3c5c8D8
everyday_history,public baths industrial America history,6MHoxuPFv9Y,UC-CSyyi47VX1lD9zyeABW3w,Dhruv Rathee,The Great Nicobar Project | India's BIGGEST Environmental Disaster | Dhruv Rathee,7142824,3 months ago,90,1188,https://www.youtube.com/watch?v=6MHoxuPFv9Y
everyday_history,small town news before radio history,Ux9px4XWADM,UCHFqXNyq-VkrtlQZ3PkD0Rw,Kingston Radio Rewind,Fall falls on Neighbourly News 1965,116,6 months ago,180,87,https://www.youtube.com/watch?v=Ux9px4XWADM
everyday_history,small town news before radio history,OILxIYF3x9Y,UCjnJQ_EhA2ZrdwRUxlJHT0A,United Lutheran Seminary,How a Small-Town Newspaper Can Survive and Serve,1,4 weeks ago,28,1340,https://www.youtube.com/watch?v=OILxIYF3x9Y
everyday_history,small town news before radio history,cJTVRLDAePw,UCq10vQco-vPcEsmbTKoGpWg,Civic Science Media Lab,Small Town Universe Trailer - Watch the documentary on July 22nd with the Civic Science Media Lab,139,1 month ago,30,156,https://www.youtube.com/watch?v=cJTVRLDAePw
everyday_history,small town news before radio history,Ot1ZSJWCi30,UCTe-KCu9nV5j6Gs0WtPGbVA,The Uncharted Path,Lost Historical Broadcasts That Disappeared Forever,64,9 months ago,270,611,https://www.youtube.com/watch?v=Ot1ZSJWCi30
everyday_history,small town news before radio history,DCWqu35lTWM,UCyCYLcWz5fDQ66JOoxpfg3w,Sleeping Rules,I Work at a Small-Town Radio Station. There Are Strange Rules.,0,2 days ago,2,3750,https://www.youtube.com/watch?v=DCWqu35lTWM
everyday_history,small town news before radio history,0MS5Im9xl3A,UClGVMvGjakjZHH_TmnbxYlQ,RocaNews,Inside the Town with No Cell Phones (West Virginia),1942780,8 months ago,240,1022,https://www.youtube.com/watch?v=0MS5Im9xl3A
everyday_history,small town news before radio history,eonvWC2_4bE,UC8RsHT945Bl1Xq7LNj0nvcQ,WHUC News 7 Hinds Community College Utica Campus,A Small Town. A World Stage. A Sound Rediscovered.,17,6 months ago,180,541,https://www.youtube.com/watch?v=eonvWC2_4bE
everyday_history,small town news before radio history,dBebGml8yzg,UCQl4zAL7MOffocuM7nv89aA,USGrant365 Foundry,AM Radio Before Dawn,5,1 month ago,30,325,https://www.youtube.com/watch?v=dBebGml8yzg
everyday_history,small town news before radio history,X9BVHLRuOHo,UCHT1mnWjwvBkcsU1ObGCSfQ,Steven Roberts Productions,KBWD Newsline with Howard Sutter | 1987,39,5 months ago,150,182,https://www.youtube.com/watch?v=X9BVHLRuOHo
everyday_history,small town news before radio history,7e4-wBQATno,UCoox638UBHJhcEv4J-gADyQ,Back Home in America,America in 1975: Before Everything Changed — Without Anyone Seeing It Coming,205,1 month ago,30,832,https://www.youtube.com/watch?v=7e4-wBQATno
everyday_history,small town news before radio history,02nDv_gxyCE,UCiOEUz7UCTSo6NUcQ86nFvA,FOX19 NOW | Cincinnati,Historical Dearborn County,62,2 months ago,60,184,https://www.youtube.com/watch?v=02nDv_gxyCE
everyday_history,small town news before radio history,aLUE7thk3bY,UCne5Ofw0Guf2PxhaFw9itIg,The Daily Dose news ,"""The Last Broadcast – True Horror Story of a Haunted Radio Station""",42,11 months ago,330,256,https://www.youtube.com/watch?v=aLUE7thk3bY
everyday_history,small town news before radio history,00gx7JXlOhE,UC3IKTmW6IjbrFe2W7lOXxFw,CBC News Quebec,Small Quebec town honours Japanese Canadians displaced during WW II,650,9 months ago,270,169,https://www.youtube.com/watch?v=00gx7JXlOhE
everyday_history,small town news before radio history,IggvHEbkFPk,UCGGgQ2BUGK9p4agiAxWQFYA,Dick Pust,Radio History with Dick Pust Earthquake Part 2,84,6 months ago,180,1499,https://www.youtube.com/watch?v=IggvHEbkFPk
everyday_history,small town news before radio history,YTXs0gNclFA,UCHT1mnWjwvBkcsU1ObGCSfQ,Steven Roberts Productions,Steven Roberts Radio Aircheck | 1987,271,4 months ago,120,628,https://www.youtube.com/watch?v=YTXs0gNclFA
everyday_history,small town news before radio history,bR41aqcscn8,UCXg0QTMjOVtXhiRAbUg7HIA,SWL,🔥 A Tiny Radio That Delivers: Listening to Hams on the Retekess TR-110 by the Indian Ocean,1169,5 months ago,150,251,https://www.youtube.com/watch?v=bR41aqcscn8
everyday_history,small town news before radio history,JBy4gb1PXZw,UC-7_v2yAzEEb2A0H_qbUQNw,The UNPC Tour,"Small Town, Big Gossip | S1E3",91,4 weeks ago,28,2693,https://www.youtube.com/watch?v=JBy4gb1PXZw
