channel_id,channel_name,query_groups,search_video_count,recent_long_count,max_search_views,median_search_views,channel_url
UCbCb9tjw70AYM4Xp8eEzQWw,WUFO Earth,speculative_scifi,1,1,209930,209930,https://www.youtube.com/channel/UCbCb9tjw70AYM4Xp8eEzQWw/videos
UC2-_WWPT_124iN6jiym4fOw,Asian Boss,economic_explainers,1,1,205508,205508,https://www.youtube.com/channel/UC2-_WWPT_124iN6jiym4fOw/videos
UCUrvQ_4fw01WfWWK-E2KLlA,MODTRICCA,internet_mysteries,1,1,204166,204166,https://www.youtube.com/channel/UCUrvQ_4fw01WfWWK-E2KLlA/videos
UCW-B3YqxljqVGYChJS0FjxQ,The Invisible Hand,economic_explainers,1,1,200588,200588,https://www.youtube.com/channel/UCW-B3YqxljqVGYChJS0FjxQ/videos
UCeY0bbntWzzVIaj2z3QigXg,NBC News,economic_explainers,1,0,200504,200504,https://www.youtube.com/channel/UCeY0bbntWzzVIaj2z3QigXg/videos
UCYatHuZUhLwuj-3OLKYj6zg,DADA TuhiRam ,economic_explainers,1,1,195702,195702,https://www.youtube.com/channel/UCYatHuZUhLwuj-3OLKYj6zg/videos
UCAuUUnT6oDeKwE6v1NGQxug,TED,economic_explainers,1,1,192275,192275,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug/videos
UCMVhLAn7fXvYKlwM0ytKNmQ,Vincent Perez  Films,speculative_scifi,1,1,183467,183467,https://www.youtube.com/channel/UCMVhLAn7fXvYKlwM0ytKNmQ/videos
UC9QQbK2NjEzlS6u9nFU_Dcw,Paleora,speculative_scifi,3,3,179043,34512,https://www.youtube.com/channel/UC9QQbK2NjEzlS6u9nFU_Dcw/videos
UC9ZBqKzvc6heH9Tui25fP0w,Biome Science,wildlife_documentaries,1,1,177561,177561,https://www.youtube.com/channel/UC9ZBqKzvc6heH9Tui25fP0w/videos
UCSaosepXoz855RLvlrbjyyQ,8K ProRes ULTRA HD,speculative_scifi,1,1,170966,170966,https://www.youtube.com/channel/UCSaosepXoz855RLvlrbjyyQ/videos
UCkoKI2T_WmQNVWQFCbjFGJQ,History Reconstruction,history_reconstruction,2,2,169426,133977,https://www.youtube.com/channel/UCkoKI2T_WmQNVWQFCbjFGJQ/videos
UCcSC_VPnipXJeqPUc2oZtrw,Relax History AI,history_reconstruction,5,5,166708,19007,https://www.youtube.com/channel/UCcSC_VPnipXJeqPUc2oZtrw/videos
UCo5yk-Nj_bW4Svx-kodIybw,History Revived,history_reconstruction,1,1,158530,158530,https://www.youtube.com/channel/UCo5yk-Nj_bW4Svx-kodIybw/videos
UC-uhvujip5deVcEtLxnW8qg,TLDR News Global,economic_explainers,1,1,156102,156102,https://www.youtube.com/channel/UC-uhvujip5deVcEtLxnW8qg/videos
UCJHiG7fRmk8Gdxy6numisMA,Ancient Streets,history_reconstruction,4,4,150926,37123,https://www.youtube.com/channel/UCJHiG7fRmk8Gdxy6numisMA/videos
UCjAXMNVk-bbSPWF7pjIwFJg,Vikash Forensics,internet_mysteries,2,2,146822,79317,https://www.youtube.com/channel/UCjAXMNVk-bbSPWF7pjIwFJg/videos
UCkQ2J1LUtzt_kNzH_cC24AA,Internet Education,economic_explainers,1,1,146205,146205,https://www.youtube.com/channel/UCkQ2J1LUtzt_kNzH_cC24AA/videos
UCmqS13G_ofWMvgxLLUpOmXQ,WealthWise,history_reconstruction,1,1,137920,137920,https://www.youtube.com/channel/UCmqS13G_ofWMvgxLLUpOmXQ/videos
UCRVXfhLRsLWi3_IKnMDiI1Q,poi,internet_mysteries,1,1,131404,131404,https://www.youtube.com/channel/UCRVXfhLRsLWi3_IKnMDiI1Q/videos
UCB2VZlL3LBwe2p3r0f9QY5g,hollnes,wildlife_documentaries,1,1,129518,129518,https://www.youtube.com/channel/UCB2VZlL3LBwe2p3r0f9QY5g/videos
UC65iOHIfKDesHEJDgzNHZsg,Beeyond Ideas,speculative_scifi,1,1,128693,128693,https://www.youtube.com/channel/UC65iOHIfKDesHEJDgzNHZsg/videos
UCaWj2ql_J2M7Dqd78B5U7yQ,Charles VS The Past,history_reconstruction,5,5,127763,59833,https://www.youtube.com/channel/UCaWj2ql_J2M7Dqd78B5U7yQ/videos
UC6LweKXMrLmT9zzXFWBrHhw,FD Adventure,wildlife_documentaries,1,1,127653,127653,https://www.youtube.com/channel/UC6LweKXMrLmT9zzXFWBrHhw/videos
UCBuAkf7VY9EylKftT70RVoA,Reconic,internet_mysteries,1,1,121410,121410,https://www.youtube.com/channel/UCBuAkf7VY9EylKftT70RVoA/videos
UCWfnMYXFqLjJdu8wEsKL2OQ,DatingtoWin,internet_mysteries,1,1,121330,121330,https://www.youtube.com/channel/UCWfnMYXFqLjJdu8wEsKL2OQ/videos
UCPlUfxXfP-Cgg4_qM-y8ivA,Silence of the Earth,speculative_scifi,1,1,121112,121112,https://www.youtube.com/channel/UCPlUfxXfP-Cgg4_qM-y8ivA/videos
UC2YRJWG-tEaMM2NP8d0NkgQ,The Past Rendered,history_reconstruction,1,1,119305,119305,https://www.youtube.com/channel/UC2YRJWG-tEaMM2NP8d0NkgQ/videos
UCKgC1zNdz19-88JIA3dfcVg,GeoWildLife,wildlife_documentaries,1,1,118848,118848,https://www.youtube.com/channel/UCKgC1zNdz19-88JIA3dfcVg/videos
UCj-Mjn68ap6Hgj6sxp2rpRA,The 700 Club,economic_explainers,1,0,118457,118457,https://www.youtube.com/channel/UCj-Mjn68ap6Hgj6sxp2rpRA/videos
UCcTBzAu-sSTjffEKastwhbA,BomboWannaKnow,wildlife_documentaries,1,1,108394,108394,https://www.youtube.com/channel/UCcTBzAu-sSTjffEKastwhbA/videos
UCCP5j9VOo0QCLMTTf1ORtRA,Lilly's Tech Tips,history_reconstruction,1,1,103578,103578,https://www.youtube.com/channel/UCCP5j9VOo0QCLMTTf1ORtRA/videos
UCsEw1xMjZJR2AbdL_V5vDzA,MovieVerse Hindi,speculative_scifi,1,1,101215,101215,https://www.youtube.com/channel/UCsEw1xMjZJR2AbdL_V5vDzA/videos
UCNjPtOCvMrKY5eLwr_-7eUg,Alux.com,economic_explainers,1,1,89351,89351,https://www.youtube.com/channel/UCNjPtOCvMrKY5eLwr_-7eUg/videos
UC06KL-Br-0EJNgbhvCHh2EQ,WILD Nature - Free Documentary,wildlife_documentaries,2,2,88472,83610,https://www.youtube.com/channel/UC06KL-Br-0EJNgbhvCHh2EQ/videos
UCBH8K4CGLlawdLMQsCS86xg,Ai with Gary,history_reconstruction,1,1,87607,87607,https://www.youtube.com/channel/UCBH8K4CGLlawdLMQsCS86xg/videos
UC3XtX9yT-EReSQJvzWVdnXg,RaseliaN,internet_mysteries,1,1,87392,87392,https://www.youtube.com/channel/UC3XtX9yT-EReSQJvzWVdnXg/videos
UCisHJobjgyF4r8pIB8-bRWw,Vanished History,history_reconstruction,1,1,86494,86494,https://www.youtube.com/channel/UCisHJobjgyF4r8pIB8-bRWw/videos
UCyA2QG2Z1vTqExHXoo8UY6A,History of the Future,speculative_scifi,8,8,85629,10817,https://www.youtube.com/channel/UCyA2QG2Z1vTqExHXoo8UY6A/videos
UCOBMTKkkVlOi6-zCYg6R9zQ,THE MOVIE ZONE,speculative_scifi,1,1,82469,82469,https://www.youtube.com/channel/UCOBMTKkkVlOi6-zCYg6R9zQ/videos
UCt8F7pkSZK56hWBHWZLzQVw,Mike's POV History,history_reconstruction,1,1,79311,79311,https://www.youtube.com/channel/UCt8F7pkSZK56hWBHWZLzQVw/videos
UCMePBDaNUNwp7ETgNpbPR6A,Mystery Archives,internet_mysteries,1,1,78391,78391,https://www.youtube.com/channel/UCMePBDaNUNwp7ETgNpbPR6A/videos
UCAwfCgYna9kN2XRx0-wObyQ,WUFO - Science Documentaries,speculative_scifi,1,1,76517,76517,https://www.youtube.com/channel/UCAwfCgYna9kN2XRx0-wObyQ/videos
UCGUA1G140MmtPbRnENA5zEA,VISTAAR CINETALKS ,economic_explainers,1,1,74100,74100,https://www.youtube.com/channel/UCGUA1G140MmtPbRnENA5zEA/videos
UCWU1EakN5da6jXrOkrU3yFg,Money Degree,economic_explainers,1,1,71687,71687,https://www.youtube.com/channel/UCWU1EakN5da6jXrOkrU3yFg/videos
UCdR7eGozLjafYMTd2BFnJaQ,Youri van Hofwegen,history_reconstruction,1,1,70864,70864,https://www.youtube.com/channel/UCdR7eGozLjafYMTd2BFnJaQ/videos
UC8JT2m0mKEgvEtie3JNKwew,Naked Science,speculative_scifi,1,1,70773,70773,https://www.youtube.com/channel/UC8JT2m0mKEgvEtie3JNKwew/videos
UCAMvT4Hv3cjmqYilDhuDS_A,Parseca,speculative_scifi,1,1,70245,70245,https://www.youtube.com/channel/UCAMvT4Hv3cjmqYilDhuDS_A/videos
UCsmnfJ6534x5vFxn0nSYVog,DarkWaters9,internet_mysteries,2,2,69098,53088,https://www.youtube.com/channel/UCsmnfJ6534x5vFxn0nSYVog/videos
UCJuyiB0GT9-q92gC_M3XLpg,Indie Rights Movies For Free,speculative_scifi,1,1,68788,68788,https://www.youtube.com/channel/UCJuyiB0GT9-q92gC_M3XLpg/videos
UCjgHF4-QRf-nX2XDatoHpAA,Flevo Mapping,speculative_scifi,1,1,68195,68195,https://www.youtube.com/channel/UCjgHF4-QRf-nX2XDatoHpAA/videos
UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League,history_reconstruction,1,1,66007,66007,https://www.youtube.com/channel/UCNAf1k0yIjyGu3k9BwAg3lg/videos
UCmB6U6fVkEaUpOI-_5uRjZA,Study Glows,economic_explainers,1,1,63220,63220,https://www.youtube.com/channel/UCmB6U6fVkEaUpOI-_5uRjZA/videos
UC5M4AITera9RmytwHTIQWvQ,Andrew Restores History,history_reconstruction,1,1,62883,62883,https://www.youtube.com/channel/UC5M4AITera9RmytwHTIQWvQ/videos
UCnThE8FLrlN-tYvZhZL0uaA,Finance Bureau,economic_explainers,1,1,61338,61338,https://www.youtube.com/channel/UCnThE8FLrlN-tYvZhZL0uaA/videos
UCe-WJ14657ObdpIs2kIL13w,VIRAT IAS INSIGHTS,economic_explainers,1,1,50363,50363,https://www.youtube.com/channel/UCe-WJ14657ObdpIs2kIL13w/videos
UCFgNoF4f-1R_buASvPbZAcg,Secret Wonders,wildlife_documentaries,1,1,49892,49892,https://www.youtube.com/channel/UCFgNoF4f-1R_buASvPbZAcg/videos
UC4KADp8efnSDDQNu7mWP2Uw,pearsonedits,internet_mysteries,1,1,48679,48679,https://www.youtube.com/channel/UC4KADp8efnSDDQNu7mWP2Uw/videos
UCi52jXjgQlJr4loQ4AX_XDw,Paladin - Reconstructing History,history_reconstruction,5,5,48259,3726,https://www.youtube.com/channel/UCi52jXjgQlJr4loQ4AX_XDw/videos
UC6PKOju_xOQpzB9eFsFUwcw,Epic Unreal Planet,wildlife_documentaries,1,1,47985,47985,https://www.youtube.com/channel/UC6PKOju_xOQpzB9eFsFUwcw/videos
UC1EIoqFQ2sdKuost-p_UwBQ,The Financial Coin Historian,economic_explainers,1,1,47445,47445,https://www.youtube.com/channel/UC1EIoqFQ2sdKuost-p_UwBQ/videos
UCd1LAfchzQNxFCLf9XufeGg,Alien Realms,speculative_scifi,1,0,46931,46931,https://www.youtube.com/channel/UCd1LAfchzQNxFCLf9XufeGg/videos
UCOM-C08bY8AKRXPV7XHqvBg,Islamic Dynasties,history_reconstruction,1,1,45111,45111,https://www.youtube.com/channel/UCOM-C08bY8AKRXPV7XHqvBg/videos
UC-TjVEuwB5EwpA4k8XQulag,Sleep On Science,speculative_scifi,1,1,43357,43357,https://www.youtube.com/channel/UC-TjVEuwB5EwpA4k8XQulag/videos
UCHNv21Apt9Oo0jIjjv7Ln6g,Alien Vault,speculative_scifi,1,1,41467,41467,https://www.youtube.com/channel/UCHNv21Apt9Oo0jIjjv7Ln6g/videos
UCzgzfTfgc447e1IgIXfqs5A,ChronoVerse Cinema,speculative_scifi,1,1,41211,41211,https://www.youtube.com/channel/UCzgzfTfgc447e1IgIXfqs5A/videos
UCDfrO_xLhJ5r4be2rvzFv7w,History Defining Moments,history_reconstruction,1,1,37443,37443,https://www.youtube.com/channel/UCDfrO_xLhJ5r4be2rvzFv7w/videos
UCuWIT9JJoL89oB3wQYgkvmQ,ROAR!,history_reconstruction,2,0,36608,25735,https://www.youtube.com/channel/UCuWIT9JJoL89oB3wQYgkvmQ/videos
UC5WC-_hfF21iwzYo4-HNW6w,Crimzcrypt AI,economic_explainers,1,1,36382,36382,https://www.youtube.com/channel/UC5WC-_hfF21iwzYo4-HNW6w/videos
UCPnAmf148_cC-_du2tiHhVw,Octane TV,speculative_scifi,1,1,36381,36381,https://www.youtube.com/channel/UCPnAmf148_cC-_du2tiHhVw/videos
UC_ilpesdu6ni3vQHDmQ8QZw,History Reborn AI,history_reconstruction,4,4,35837,18600,https://www.youtube.com/channel/UC_ilpesdu6ni3vQHDmQ8QZw/videos
UCdgZlLka1o3c2bkdHDDdZpQ,Stellar Cinema,speculative_scifi,1,1,35413,35413,https://www.youtube.com/channel/UCdgZlLka1o3c2bkdHDDdZpQ/videos
UChS4AUut9ycsEqT8RAwFseA,Aiimagination,speculative_scifi,1,0,31808,31808,https://www.youtube.com/channel/UChS4AUut9ycsEqT8RAwFseA/videos
UCtLzJHrw6_iGgXPi_Kj1L_g,ManBesideAi,history_reconstruction,1,0,29551,29551,https://www.youtube.com/channel/UCtLzJHrw6_iGgXPi_Kj1L_g/videos
UCYb7KaU5rBD20Ce5nIBCygw,Wisdom From North,speculative_scifi,1,1,29279,29279,https://www.youtube.com/channel/UCYb7KaU5rBD20Ce5nIBCygw/videos
UCXS8uyzv4pKncDlsxkbigtw,Light and Tale,speculative_scifi,1,0,28534,28534,https://www.youtube.com/channel/UCXS8uyzv4pKncDlsxkbigtw/videos
UCsS21OBhOiyv-ezTTFSDbiQ,FAMILY RUMI KPOP,speculative_scifi,1,1,28205,28205,https://www.youtube.com/channel/UCsS21OBhOiyv-ezTTFSDbiQ/videos
UCA1zVt6y6hidCOBUrn1si8Q,FD Finance,economic_explainers,1,1,25007,25007,https://www.youtube.com/channel/UCA1zVt6y6hidCOBUrn1si8Q/videos
UCib8z9RWBK1xucFXG_q-Siw,Mysterious-Fact,wildlife_documentaries,1,1,24038,24038,https://www.youtube.com/channel/UCib8z9RWBK1xucFXG_q-Siw/videos
UCHQqZTuxPDLpNJiIoVVdEAA,SANTUY MOVIE,internet_mysteries,1,1,22447,22447,https://www.youtube.com/channel/UCHQqZTuxPDLpNJiIoVVdEAA/videos
UC-txsiL8chU0vOrA0rsm-Ew,"Apex Frame SciFi
",speculative_scifi,1,1,21575,21575,https://www.youtube.com/channel/UC-txsiL8chU0vOrA0rsm-Ew/videos
UCY2YYzP7dPegfjXcPecAlYA,mrbloom,history_reconstruction,1,1,19842,19842,https://www.youtube.com/channel/UCY2YYzP7dPegfjXcPecAlYA/videos
UCJC35B558iY_ljm6RwRlkcg,Arthur Revives the Past,history_reconstruction,1,1,19239,19239,https://www.youtube.com/channel/UCJC35B558iY_ljm6RwRlkcg/videos
UCW1ztCiXTtvxWEN50eiDvGg,CASE FILES DECLASSIFIED,internet_mysteries,1,1,16732,16732,https://www.youtube.com/channel/UCW1ztCiXTtvxWEN50eiDvGg/videos
UCgh64ACtEEg54f9aPnCjbQA,The Explanations Loop,economic_explainers,1,1,16551,16551,https://www.youtube.com/channel/UCgh64ACtEEg54f9aPnCjbQA/videos
UCue2DK0ccHtBrP9V__gYl6A,Scenic Scenes,wildlife_documentaries,1,1,15324,15324,https://www.youtube.com/channel/UCue2DK0ccHtBrP9V__gYl6A/videos
UC3Rr9YlTfQJcp_-Qf2uGGQQ,Past Uncovered,history_reconstruction,2,2,13805,9661,https://www.youtube.com/channel/UC3Rr9YlTfQJcp_-Qf2uGGQQ/videos
UCPohbSYq4IXhv0yxiy-sT4g,Yadnya Investment Academy,economic_explainers,1,1,13432,13432,https://www.youtube.com/channel/UCPohbSYq4IXhv0yxiy-sT4g/videos
UCiVD6u5K5nZVmVLVzadw2hw,PastWalks,history_reconstruction,1,1,12253,12253,https://www.youtube.com/channel/UCiVD6u5K5nZVmVLVzadw2hw/videos
UC6RcE6Vif-2ZDo0XvufHVSQ,Who Gets Paid,economic_explainers,1,1,11586,11586,https://www.youtube.com/channel/UC6RcE6Vif-2ZDo0XvufHVSQ/videos
UCchl91rVxlYfTlhikfzn2Cw,Echoes of History Eternal,history_reconstruction,1,1,7654,7654,https://www.youtube.com/channel/UCchl91rVxlYfTlhikfzn2Cw/videos
UCaoz4kRJ8C4MR5wmK4qMi1Q,IF TV,speculative_scifi,1,1,7422,7422,https://www.youtube.com/channel/UCaoz4kRJ8C4MR5wmK4qMi1Q/videos
UCexls3bdo5ZVsspaVG6_Izg,Wildlife Professor,wildlife_documentaries,1,1,6814,6814,https://www.youtube.com/channel/UCexls3bdo5ZVsspaVG6_Izg/videos
UCO-K4Bggr246g8Yudin0_7Q,Claw Wildlife ,wildlife_documentaries,2,2,6198,3582,https://www.youtube.com/channel/UCO-K4Bggr246g8Yudin0_7Q/videos
UC1U3EGWYzlCJ_EnMYNADmrA,PRIME24,speculative_scifi,1,0,6048,6048,https://www.youtube.com/channel/UC1U3EGWYzlCJ_EnMYNADmrA/videos
UC3nw6TwaLBJ-MXeTlBsFazw,Scams,internet_mysteries,1,1,5980,5980,https://www.youtube.com/channel/UC3nw6TwaLBJ-MXeTlBsFazw/videos
UCdpDOLDodENOwfA0b4fLwsw,Spoke Media ,economic_explainers,1,1,5599,5599,https://www.youtube.com/channel/UCdpDOLDodENOwfA0b4fLwsw/videos
UCbE9KHOcScAuFJUdV7zSDMw,Fossil Legacy,history_reconstruction,1,1,4969,4969,https://www.youtube.com/channel/UCbE9KHOcScAuFJUdV7zSDMw/videos
UCx3jhoCjNpOuYYQ9yDVx6CQ,Rajnikant Sharma,economic_explainers,1,1,4653,4653,https://www.youtube.com/channel/UCx3jhoCjNpOuYYQ9yDVx6CQ/videos
UCJawyJQfPe7bAJV-sbK2Hug,CzieReacts ,internet_mysteries,1,1,4530,4530,https://www.youtube.com/channel/UCJawyJQfPe7bAJV-sbK2Hug/videos
UCKWieOUV7aJFvn6iCsRCA9A,Dr. Charlie’s History Lab,history_reconstruction,1,1,4217,4217,https://www.youtube.com/channel/UCKWieOUV7aJFvn6iCsRCA9A/videos
UCqdtXFhkh7FnrkUFtv1UFhQ,True Crime Breakdown,internet_mysteries,1,1,3139,3139,https://www.youtube.com/channel/UCqdtXFhkh7FnrkUFtv1UFhQ/videos
UCJIHOWrfHy5r5piOl550H3g,BBS Earth Explore,wildlife_documentaries,1,1,2871,2871,https://www.youtube.com/channel/UCJIHOWrfHy5r5piOl550H3g/videos
UCKXF6QPkTtfp_8Vege6vQJw,Pustak Manthan,wildlife_documentaries,1,1,2840,2840,https://www.youtube.com/channel/UCKXF6QPkTtfp_8Vege6vQJw/videos
UCoEYjQEH0DVnjJBwVMfTpXA,Ya Boi Tyler,speculative_scifi,1,0,2650,2650,https://www.youtube.com/channel/UCoEYjQEH0DVnjJBwVMfTpXA/videos
UCjeWO9iCdY45AN2lmLG20Qw,Ancient Daily Life,history_reconstruction,1,1,2627,2627,https://www.youtube.com/channel/UCjeWO9iCdY45AN2lmLG20Qw/videos
UCRqnYkyp0c7rRBjigGzzUHQ,Lost Timelines,speculative_scifi,1,1,2384,2384,https://www.youtube.com/channel/UCRqnYkyp0c7rRBjigGzzUHQ/videos
UCtsbFwFmQb3tnaIbn7EjdUA,Living History,history_reconstruction,4,4,2322,998,https://www.youtube.com/channel/UCtsbFwFmQb3tnaIbn7EjdUA/videos
UCPBEqHIU1d4OFj7rHDooD4g,The Money Files,economic_explainers,1,1,2242,2242,https://www.youtube.com/channel/UCPBEqHIU1d4OFj7rHDooD4g/videos
UCPPPrnT5080hPMxK1N4QSjA,V Movies,speculative_scifi,1,1,2216,2216,https://www.youtube.com/channel/UCPPPrnT5080hPMxK1N4QSjA/videos
UCIyTvJiC7V6CZVwYRsaFRMw,Lazare_Survey,history_reconstruction,1,1,2120,2120,https://www.youtube.com/channel/UCIyTvJiC7V6CZVwYRsaFRMw/videos
UCkZNFqU5TTUTsz16TWAORkw,Wildlife Documentary Hub,wildlife_documentaries,1,1,2047,2047,https://www.youtube.com/channel/UCkZNFqU5TTUTsz16TWAORkw/videos
UCGQBaG37gPK2wWKCIdjAv3Q,The Financial Explorer,economic_explainers,1,1,1566,1566,https://www.youtube.com/channel/UCGQBaG37gPK2wWKCIdjAv3Q/videos
UCrlCaLt9pYCtDmmFIKOxHfw,CHANNEL INFO,internet_mysteries,1,0,1412,1412,https://www.youtube.com/channel/UCrlCaLt9pYCtDmmFIKOxHfw/videos
UCJvLs_Awo714snqVhRhIa7Q,Failure to Launch Podcast,speculative_scifi,1,1,1111,1111,https://www.youtube.com/channel/UCJvLs_Awo714snqVhRhIa7Q/videos
UCT6nZ4zm71f4jladVfoNq2w,Tell Me Something,history_reconstruction,1,1,1049,1049,https://www.youtube.com/channel/UCT6nZ4zm71f4jladVfoNq2w/videos
UCeZBbtRKoP0jnEY1oQrrsNQ,Epic History Archive,history_reconstruction,2,2,1045,720,https://www.youtube.com/channel/UCeZBbtRKoP0jnEY1oQrrsNQ/videos
UCa3UQNnYZeXMG-hWUkDPgjg,Captured in History ,history_reconstruction,1,1,910,910,https://www.youtube.com/channel/UCa3UQNnYZeXMG-hWUkDPgjg/videos
UC4zo9Qgn-lNloW1TSzRuqTQ,It Gets Weirder,history_reconstruction,1,1,794,794,https://www.youtube.com/channel/UC4zo9Qgn-lNloW1TSzRuqTQ/videos
UC4FhNlqqdLDDtHwx2xFO6kw,History Create,history_reconstruction,1,0,786,786,https://www.youtube.com/channel/UC4FhNlqqdLDDtHwx2xFO6kw/videos
UC_Goeghm6xJJRkGHsOU9_Wg,Market Explained,economic_explainers,1,1,645,645,https://www.youtube.com/channel/UC_Goeghm6xJJRkGHsOU9_Wg/videos
UC6gaTCLT2Fmb0YX1JuogKeA,Tracy Ann  Doss ,internet_mysteries,1,1,605,605,https://www.youtube.com/channel/UC6gaTCLT2Fmb0YX1JuogKeA/videos
UCAh4N3-g1Z0AZk4uYfyMqUw,Vicky Logic,history_reconstruction,1,1,535,535,https://www.youtube.com/channel/UCAh4N3-g1Z0AZk4uYfyMqUw/videos
UCZSgDGZ9fvHBjk6QusZsXFQ,DeshNomics,internet_mysteries,1,1,528,528,https://www.youtube.com/channel/UCZSgDGZ9fvHBjk6QusZsXFQ/videos
UCIw1A72AbrFPbie2wIsBF-Q,Hidden Chapels,history_reconstruction,1,1,512,512,https://www.youtube.com/channel/UCIw1A72AbrFPbie2wIsBF-Q/videos
UCfgxWVP79cWG3qCGyy31Xqg,MDNEWS,internet_mysteries,1,1,505,505,https://www.youtube.com/channel/UCfgxWVP79cWG3qCGyy31Xqg/videos
UCT8B6iomFt7jCvKUPROL4aQ,Discover The World,economic_explainers,1,1,463,463,https://www.youtube.com/channel/UCT8B6iomFt7jCvKUPROL4aQ/videos
UCFVOB2qjF7BDWR85hyBxpvA,History in 1000s,history_reconstruction,1,1,436,436,https://www.youtube.com/channel/UCFVOB2qjF7BDWR85hyBxpvA/videos
UC926CKBvQdno5vqAav7DKlg,DirectorPsycho,speculative_scifi,1,0,432,432,https://www.youtube.com/channel/UC926CKBvQdno5vqAav7DKlg/videos
UC8xJed7ACI1qnYxEfY0nlyg,Axis Narrative,history_reconstruction,1,1,422,422,https://www.youtube.com/channel/UC8xJed7ACI1qnYxEfY0nlyg/videos
UCkBmzI7ReQx3fqQlRxev-oA,History Daily Life,history_reconstruction,1,1,371,371,https://www.youtube.com/channel/UCkBmzI7ReQx3fqQlRxev-oA/videos
UC9W7GzEecOzSb3OQolb4qGQ,A9N Films,history_reconstruction,1,1,334,334,https://www.youtube.com/channel/UC9W7GzEecOzSb3OQolb4qGQ/videos
UCvWyksdTj1-wWMpkSBjQ1Vw,Plot Pulse,speculative_scifi,1,1,284,284,https://www.youtube.com/channel/UCvWyksdTj1-wWMpkSBjQ1Vw/videos
UC-o-yDbbL6rJLLwaGVLBJKQ,Black Tape Files,internet_mysteries,1,1,181,181,https://www.youtube.com/channel/UC-o-yDbbL6rJLLwaGVLBJKQ/videos
UCt9GIxKoOpKfmSLwdzS3yxw,Unsettled,internet_mysteries,1,1,155,155,https://www.youtube.com/channel/UCt9GIxKoOpKfmSLwdzS3yxw/videos
UClJa3_PriFmeHjG1AtDGNPA,Nature's Wildlife,wildlife_documentaries,1,1,153,153,https://www.youtube.com/channel/UClJa3_PriFmeHjG1AtDGNPA/videos
UCyvqURfwOFdnB0d_6Md1rEQ,indywaves606,speculative_scifi,1,1,143,143,https://www.youtube.com/channel/UCyvqURfwOFdnB0d_6Md1rEQ/videos
UC2bjIW-DT0tszA-IEvXX3KA, English Mindcast,history_reconstruction,1,1,141,141,https://www.youtube.com/channel/UC2bjIW-DT0tszA-IEvXX3KA/videos
UCZv4VzfrS61JXqzlxrrKQyQ,Vivid History AI,history_reconstruction,1,1,137,137,https://www.youtube.com/channel/UCZv4VzfrS61JXqzlxrrKQyQ/videos
UCc-931hHB6vvtB_-7cbNs7Q,What If Politics,economic_explainers,1,1,129,129,https://www.youtube.com/channel/UCc-931hHB6vvtB_-7cbNs7Q/videos
UCuG3DM-rUFkJ5hXk_TIe5SA,Unknown Dollar,economic_explainers,1,1,124,124,https://www.youtube.com/channel/UCuG3DM-rUFkJ5hXk_TIe5SA/videos
UCDcos6ay1nqzS2BOlPuoyPQ,Prompted History,history_reconstruction,1,1,120,120,https://www.youtube.com/channel/UCDcos6ay1nqzS2BOlPuoyPQ/videos
UCEx4SuiSEiqcUyE2mQxkxYA,StickMan Decoder,economic_explainers,1,0,119,119,https://www.youtube.com/channel/UCEx4SuiSEiqcUyE2mQxkxYA/videos
UC9_U5kPLsPJSP1MUfDz6O6A,OFFICIAL CRIMINOLOGY,economic_explainers,1,1,102,102,https://www.youtube.com/channel/UC9_U5kPLsPJSP1MUfDz6O6A/videos
UCkxL9JlOkHDQPE1_XTbO7Gw,Anmol Sharma,economic_explainers,1,1,96,96,https://www.youtube.com/channel/UCkxL9JlOkHDQPE1_XTbO7Gw/videos
UCJFH9w3bRSVJx_VhWK34h5A,AInigma,speculative_scifi,1,0,93,93,https://www.youtube.com/channel/UCJFH9w3bRSVJx_VhWK34h5A/videos
UCK8DP8ThAk58do91yif1FuA,Timelines Reborn,history_reconstruction,1,1,92,92,https://www.youtube.com/channel/UCK8DP8ThAk58do91yif1FuA/videos
UC_ggxFiKnsSO4wVwvoGJo0A,Ancient secrets. History tales,history_reconstruction,1,0,85,85,https://www.youtube.com/channel/UC_ggxFiKnsSO4wVwvoGJo0A/videos
UC0mATVwgyJdQRNEvdCNhLQw,The Fellow Investor,economic_explainers,1,0,81,81,https://www.youtube.com/channel/UC0mATVwgyJdQRNEvdCNhLQw/videos
UCJLSWVnaLqRu4t6dDOkRTUg,INSPACED ,speculative_scifi,1,1,79,79,https://www.youtube.com/channel/UCJLSWVnaLqRu4t6dDOkRTUg/videos
UCo-cuwAhigElY7GTd2hCqaA,Ancient Reconstructs History,history_reconstruction,1,1,72,72,https://www.youtube.com/channel/UCo-cuwAhigElY7GTd2hCqaA/videos
UClXtLwS04Mk5STfhAaE_kFQ,Ghar Chara,speculative_scifi,1,1,69,69,https://www.youtube.com/channel/UClXtLwS04Mk5STfhAaE_kFQ/videos
UCnaobXuJ-muqZ3iGZoel_7g,World Creatar Plus ,speculative_scifi,1,0,59,59,https://www.youtube.com/channel/UCnaobXuJ-muqZ3iGZoel_7g/videos
UCPVgmc9C4dNjp9EplCCRn5A,Finance Chronicles,economic_explainers,1,1,57,57,https://www.youtube.com/channel/UCPVgmc9C4dNjp9EplCCRn5A/videos
